,userid,movieid,rating
1870,A3AF8P0GINFADV,127,5.0
1871,A2U0ZTNJA3YRZV,127,5.0
1872,A1CJ6GTDEEWJHY,127,5.0
1873,A3CDJ2DVD5MZ3C,127,1.0
1874,A13H7Q4JVK6DTV,127,5.0
1875,A4B3AYDIDRJ80,127,5.0
1876,A1ZCEI9E2WUMOG,127,5.0
1877,A38IRL0X2T4DPF,127,5.0
1878,A1Q7RA1VG9YU85,127,4.0
1879,A20CVHV28RL5NR,127,5.0
1880,ATJD01SS8NTJM,127,3.0
1881,A2MD0VMBU7KVXN,127,2.0
1882,A34EX7WHDZDFG4,127,5.0
1883,A1KGAGI7YN8V9E,127,4.0
1884,A1YR4OM2QLQ1LY,127,5.0
1885,A3CN7AUPIYUW4X,127,1.0
1886,A1YB29BIDULEYE,127,3.0
1887,A24G1H61L0TQHN,127,5.0
1888,A6IJQ0V37IIYJ,127,5.0
1889,A1QFQ9SQZVGUK4,127,2.0
1890,AWWV7F7W84B5C,127,5.0
1891,A254RFFJDTFJKJ,127,4.0
1892,A1O39YQRRIQN5Z,127,5.0
1893,A3AH69QTKVNX5G,127,5.0
1894,APU5K7OJUDMBR,127,5.0
1895,ASJ8LQ4NBW66Z,127,4.0
1896,A4TNRHBBDAY3V,127,5.0
1897,A28TEPFSBN17V2,127,2.0
1898,A1HCOZ2ALTDKXK,127,5.0
1899,A35UGCGSMC1DM2,127,4.0
1900,A1DVB6C7AA0DHP,127,2.0
1901,A2ZHDCYYP1PL2K,127,2.0
1902,A2EXWZDOCUBS6T,127,5.0
1903,A2U81L4XYDNL8T,127,2.0
1904,A2VD0PHPR7SIIK,127,5.0
1905,A141HP4LYPWMSR,127,5.0
1906,A2H5H625C57NF8,127,5.0
1907,A1U00P6GKI537A,127,5.0
1908,A3SJ2VSCHZB18,127,3.0
1909,A26PAN8REXYBYH,127,3.0
1910,A2P2B90RR2A082,127,4.0
1911,A1UW339QVGHYBH,127,5.0
1912,ASV9DYAW4ZM89,127,4.0
1913,A1E964QT0AQKLU,127,4.0
1914,ALC3LG8YTNHU3,127,1.0
1915,A2PC9A8E8H10NE,127,5.0
1916,A1IAPBPB0PH8N0,127,5.0
1917,AGAH52K347TJJ,127,5.0
1918,A3W3U35IA6NDJG,127,5.0
1919,A3AS7ZLPEWZSXR,127,4.0
1920,A2FO7C3JKM6I4Y,127,1.0
1921,A3FG5NN0U094TA,127,2.0
1922,A3KWX6NL5NSMT4,127,5.0
1923,AWWFEQ21PXBPA,127,2.0
1924,A1X5F0K5EW8K7D,127,1.0
1925,A282JSMSQJQJ7H,127,5.0
1926,A3TU8U2PA090NZ,127,5.0
1927,A165PFW9RHODCN,127,5.0
1928,A276GQSEE1DNNP,127,4.0
1929,A2BYEFEDJUQ5PQ,127,5.0
1930,A1VONCVB0ANIEH,127,2.0
1931,A1SP38JKYFFVJS,127,4.0
1932,A3LX5ELWX6HYK6,127,5.0
1933,A28D8FT2NNCS2Z,127,5.0
1934,AFLPMS5K3DZL5,127,4.0
1935,A2869WCKQA2NNW,127,5.0
1936,A1NNN33LDOHZ5L,127,5.0
1937,A2UUJ5JMS5FGTP,127,5.0
1938,A3TS0FW2KI9IJ2,127,5.0
1939,ACTK9JCJ8EHM1,127,1.0
1940,A107NR3GHQ74T4,127,5.0
1941,A2GO5MMIMXM9LQ,127,5.0
1942,AVFGM4EU5WPE5,127,1.0
1943,A2W8SXY9PZHKIW,127,3.0
1944,A1A0VFN6XS06SH,127,5.0
1945,A32HPBOPRWEQU0,127,5.0
1946,A2XUIU2GOMA68G,127,5.0
1947,AKV2BGUT50B1X,127,5.0
1948,A39S6D28WAXYXZ,127,1.0
1949,A356WZSIX5S907,127,4.0
1950,A3AVQKK0XMF75F,127,5.0
1951,A1RMQEJOAX27PB,127,5.0
1952,A1HVMHIU4V9MX3,127,4.0
1953,A7LXDCNFI02S7,127,5.0
1954,AAJGHEVF77JUP,127,5.0
1955,AEENRS18F6O3G,127,5.0
1956,A1D5E97R0AQHYW,127,1.0
1957,A1N37L78ZREG8Y,127,5.0
1958,A14LV2SJSR3102,127,5.0
1959,AKZU96281VYI5,127,5.0
1960,A17BU4HWOJTY10,127,5.0
1961,A18562Z316AQT3,127,2.0
1962,AV0BF3BWXHBFC,127,2.0
1963,A3OLJ08BHVEUUB,127,5.0
1964,AOK9I2EDJCCRB,127,5.0
1965,A3I563JWJ2BELC,127,1.0
1966,A3QF050XYIFBK3,127,5.0
1967,A2IWBADR733NUI,127,5.0
1968,A1F3NMXNFYXQU5,127,1.0
1969,A3NFR606Q5II6P,127,1.0
1970,A261B2Y4JD4P6G,127,5.0
1971,A3VIOCJZ22JZXT,127,3.0
1972,A33B86XV26N90L,127,1.0
1973,A38TBQ9UAG72ID,127,5.0
1974,A2WSWL714Q0N1W,127,1.0
1975,A1G6PJ8YQ6J4WG,127,5.0
1976,A2ZP9WLTOB7BON,127,5.0
1977,AVGV0NVG2VME0,127,2.0
1978,A17TL5WLDZBJXX,127,5.0
1979,ALFWM90IKYIJ9,127,5.0
1980,A34JGR3LMV1I64,127,5.0
1981,A1TMUZ4P06APTF,127,4.0
1982,AMQ2OGLR38RXU,127,4.0
1983,AAE5UKCJ5KSTC,127,5.0
1984,AE42JLYPXUI45,127,5.0
1985,A2S7LMWUXK3NN7,127,5.0
1986,A2T5AOPGL4E1GB,127,5.0
1987,A34T30OCVVSV7F,127,5.0
1988,A2DE249NY4SMSN,127,4.0
1989,AB34G6VKP28L,127,4.0
1990,AB9WCN34TY8CV,127,4.0
1991,A2V84NV5I1UE79,127,5.0
1992,A14LSVZHC1XS75,127,2.0
1993,A2OUQZTB9ECKRF,127,5.0
1994,A1ER772BK8XTMR,127,5.0
1995,A32D57KSKFX4JD,127,5.0
1996,A3NPZLDF9725QH,127,5.0
1997,AM5Y0W78S1022,127,5.0
1998,A3FQQ0R7Q4CSYZ,127,5.0
1999,A25TDEGIPHZTZS,127,2.0
2000,A2BXVL1JW115LS,127,2.0
2001,A1ICAAD0883C47,127,5.0
2002,A3PGMF1PJ6FLDR,127,2.0
2003,A2AKR3QR28W09U,127,5.0
2004,A2AKR3QR28W09U,140,5.0
2005,A2AKR3QR28W09U,188,5.0
2006,A2AKR3QR28W09U,189,5.0
2007,A2AKR3QR28W09U,190,5.0
2008,A2AKR3QR28W09U,191,5.0
2009,A1TIQNQJZ2LDNW,127,5.0
2010,A33IZJVCKFKDPU,127,5.0
2011,A23Y1GZBYKQFCU,127,5.0
2012,AE1690W9A6DT9,127,5.0
2013,AIZN7WYHINEFT,127,4.0
2014,A2W3NPWCCQ0LKB,127,5.0
2015,A2LFLP3QIEOJBJ,127,5.0
2016,A2ODNOEL94B2OP,127,5.0
2017,A32NNLQGM46RCG,127,5.0
2018,AISZH0ONKS5X2,127,5.0
2019,A2FSP89KA52X6Z,127,3.0
2020,A1EKOYM2H8EYIR,127,5.0
2021,A1O834DDK5QNKE,127,5.0
2022,A3KL7NXOAGKD3U,127,3.0
2023,A4LLXH0IZ3LMQ,127,3.0
2024,A2KGCK3Q4VARC8,127,2.0
2025,A1LHTUBTM7SP3A,127,5.0
2026,A1UVQ1LW2XSZBD,127,5.0
2027,AR1ZPAXMYEZ5L,127,4.0
2028,A222ISKFDJKT1M,127,4.0
2029,A3CM1CDUSWYDIO,127,5.0
2030,AWIYXDY70COUQ,127,5.0
2031,A2PDA71QXBUYAC,127,5.0
2032,A1ELWEVJMMTZ8C,127,4.0
2033,A2QOI90Y1HNTP9,127,4.0
2034,A37OX96H0RPUSD,127,5.0
2035,A2WNGZZVOFR40Y,127,5.0
2036,A5W8HVNBZDAKK,127,5.0
2037,A3TMKS98V4LS2O,127,5.0
2038,AODZXY5RCM4QT,127,1.0
2039,A8QIC111FNW6F,127,5.0
2040,A2LQETBAR9Z5AN,127,5.0
2041,AI0EBIB6EDWX9,127,5.0
2042,A25L5XR8GVS7PJ,127,5.0
2043,A28DIWHNGXE7NJ,127,5.0
2044,A11N2I3QGW8VMV,127,5.0
2045,AHL4EHPITQF3A,127,5.0
2046,A1S5HVY2G00I1Q,127,5.0
2047,A3KGYTO6CF8MGF,127,5.0
2048,AMSAQB9DNQRUS,127,4.0
2049,ARKRNU4VTDNQ0,127,2.0
2050,A1B8BEPX1UJ8I4,127,5.0
2051,A20X4KFGXHFNX,127,2.0
2052,A11NMQB8JSMSP6,127,1.0
2053,A18NQ54F5XNH4K,127,4.0
2054,A2HA9JM6BW0433,127,5.0
2055,A1AISPOIIHTHXX,127,4.0
2056,A2IRW17IMAWWQB,127,5.0
2057,A2SFS1KNEHJK3M,127,4.0
2058,A2LFQ7A7F67934,127,2.0
2059,A2ZKEBPCKEHDGL,127,5.0
2060,A1VWKFNLZAAOQM,127,5.0
2061,A1AV6MTQLWRGXH,127,1.0
2062,A1SGL0VIFQB9XR,127,5.0
2063,ABDDL625NXYAX,127,5.0
2064,A1EP9J2CD4RVC6,127,5.0
2065,A13483LW6X9SX8,127,1.0
2066,A84OF8PC3D3AF,127,4.0
2067,A2ECR5R2LV0F0V,127,1.0
2068,A3KZUOZGIO6E4L,127,5.0
2069,AKD39TI51YZ2W,127,4.0
2070,A51US29OCFP9F,127,5.0
2071,A2YLGKESOHRFCQ,127,5.0
2072,A3LE743H4J9F8U,127,1.0
2073,A3VDGERHHLOQVQ,127,5.0
2074,A16ZFFYQ98RGX2,127,4.0
2075,A39CX0EE4BZCZC,127,3.0
2076,AUHG8KSHI529U,127,5.0
2077,A3GQGGZL0UI1L9,127,5.0
2078,A3QF1VDYTLX69S,127,1.0
2079,A182UA2K2COMFF,127,5.0
2080,A3IIDZ9XUDM7RP,127,5.0
2081,A1KMSQT0OJ80LP,127,5.0
2082,A3FD1WG0L87FWH,127,1.0
2083,A28MSCTW81UCE6,127,5.0
2084,AHKI1VLLG10HH,127,5.0
2085,A11B61QBGHLQDN,127,5.0
2086,A114WO9CT1HK4O,127,2.0
2087,A3EGZ6NHMB6QWN,127,5.0
2088,A1HNBS6ICM87LS,127,5.0
2089,AAPA4KQWA7UXN,127,5.0
2090,ACYF7JJBMVN40,127,5.0
2091,A2F2HASXLTX9ER,127,5.0
2092,AZAPIPG0XNXFZ,127,5.0
2093,APHL03CU8KG0Q,127,5.0
2094,A15XEPIU5XKKS4,127,5.0
2095,AZYJ9TS07B02W,127,3.0
2096,A3TOG8CNFB369F,127,2.0
2097,A1X8NDV5Z52XOT,127,5.0
2098,A3AGZG0PDAGCK3,127,4.0
2099,AX8TY93A2U80I,127,4.0
2100,A316HU3BAFG0D2,127,5.0
2101,A33QVMGNR9CAUY,127,5.0
2102,A2V7B4H53VNRDH,127,5.0
2103,AILBDL6ATVDCJ,127,5.0
2104,A2S26YGNWHP7UI,127,2.0
2105,APIT5ZHGCRPHU,127,5.0
2106,A1PLRDMBCSULMI,127,3.0
2107,A399YBER387BC6,127,5.0
2108,A1DKUXY2DE0EDY,127,5.0
2109,A13RM1AWD1C5ZR,127,4.0
2110,A22G5YZA476S57,127,1.0
2111,A3M4DNWMJISFJ1,127,5.0
2112,A2MXU2SIJY2RY0,127,5.0
2113,AJ098OEIS5MO6,127,5.0
2114,A2GYX971VETQBV,127,4.0
2115,A1O021PDE0HMNO,127,5.0
2116,AOMG19J5Z49KG,127,3.0
2117,A2EQ03YRNHBJUM,127,5.0
2118,A1PTDFCMGB43C0,127,4.0
2119,A2E5IH8Y70PUGA,127,5.0
2120,A2NW98J57XM2LF,127,5.0
2121,A3IKTM9D8RVWKU,127,5.0
2122,ADVX0P3EIKWBK,127,5.0
2123,A398FD7XNE6ISZ,127,4.0
2124,A1KLJA9E10SAGP,127,4.0
2125,A2MW0RYIXMEYGS,127,5.0
2126,A1CQS2B5PD3252,127,5.0
2127,A2KB65SOJ51T4C,127,5.0
2128,A2Z0A3DOG0EVTY,127,5.0
2129,A1YQ6QB2127AJ4,127,4.0
2130,A2B73CL3QSYWLB,127,5.0
2131,A1JH5J1KQAUBMP,127,5.0
2132,A1D2WZ8E9LSOU5,127,5.0
2133,A2JJ7OG62X6TUF,127,4.0
2134,A1JEJARMS84A7Q,127,5.0
2135,A103KNDW8GN92L,127,4.0
2136,A35AMXTYXUH9BT,127,5.0
2137,A11L5M4MJP00UW,127,1.0
2138,ANOK127P27F11,127,5.0
2139,A3TCTFGX48CYWB,127,4.0
2140,A2K40JBQHJY1HH,127,5.0
2141,A23XBC2TJYQN07,127,5.0
2142,A2UKOMO6DAPXS,127,5.0
2143,A2RSYVJU8YGZYA,127,5.0
2144,A11WCCYS0YFPA0,127,5.0
2145,A2MQQI4UYT9C11,127,1.0
2146,A3UNCU4ADYU95L,127,5.0
2147,A3PF2RI3Q4MTPS,127,5.0
2148,A1Z646I4B4DMDX,127,5.0
2149,A4G4HE8KQ0R7X,127,5.0
2150,A3U5W4MQ7HA99U,127,5.0
2151,A2J9Q32UQKOESM,127,1.0
2152,APZ9MBMUKD2W,127,5.0
2153,A13WEXW3OX4ZE0,127,5.0
2154,A141VQ6PS6ZABJ,127,2.0
2155,A1DZ5DU2AC63IY,127,5.0
2156,A34HUWLUDEP9O5,127,5.0
2157,A2GARN984EBC4N,127,5.0
2158,A13STAS4Z39R1K,127,5.0
2159,A3TJEFNGXTIIUA,127,5.0
2160,A205O48FK09TSR,127,5.0
2161,A3TTULZ7E1AIA3,127,5.0
2162,A3D8TM1VBVNFOG,127,1.0
2163,A3J0YRN2NWNR6Z,127,5.0
2164,A3KJYPVL2DOX5Z,127,5.0
2165,A1POGYGC5C99W5,127,3.0
2166,A20DZX38KRBIT8,127,5.0
2167,A2LGB4FDSAE3TC,127,5.0
2168,A3VLX5Z090RQ0V,127,4.0
2169,AUZSCE16IUS7W,127,5.0
2170,A2A6F7HY0QNGHA,127,5.0
2171,A1I5IG8BIKHHV9,127,1.0
2172,A747MM5FP3P0Q,127,5.0
2173,A32QSVCT23WCZQ,127,5.0
2174,ANP0AC5FJISWH,127,4.0
2175,A37JXUIXDMD05R,127,5.0
2176,AGP9IA5IIG3VW,127,5.0
2177,A3IEGCIQOEWCO7,127,5.0
2178,A3Q7VYG1AOAY5F,127,5.0
2179,A36MEL70EEFBFS,127,5.0
2180,A3R32VYVC8IJB9,127,2.0
2181,A2WR7QGN2CQ655,127,5.0
2182,A31YOTVWTL1AL4,127,5.0
2183,A2020S9MJETST6,127,5.0
2184,A2MBVRE3SLHTYF,127,5.0
2185,A1UO5RU0DV7ZIG,127,5.0
2186,A2TWY3K3IUBMIM,127,5.0
2187,A2FEJIORC1MBG3,127,5.0
2188,A3MCC5MAJYJYMD,127,1.0
2189,AOWSVGYK0WWCG,127,2.0
2190,ALXFQ91OW9ZTC,127,5.0
2191,AWS4VRQ2K60T9,127,5.0
2192,A9Q1GF9CBEBVD,127,5.0
2193,AUX7P4SI7H9P0,127,5.0
2194,A2P819XD4EECRN,127,5.0
2195,AP9PJBDPUI9EX,127,5.0
2196,A2R4BK6MNODZ1I,127,3.0
2197,A3V05QUBPSO9R8,127,1.0
2198,A3UYERNM2UQ30B,127,1.0
2199,A3QSYD9EOX6BTP,127,5.0
2200,A1Y28SBS1NUC0Z,127,2.0
2201,A1CBCT441L98JN,127,1.0
2202,A1A7BRIFJHUBYB,127,5.0
2203,A6YK7TEYVSSA3,127,5.0
2204,A3KWAGK3T5FX0Q,127,5.0
2205,AMSVHFJWBLPXX,127,5.0
2206,AHNR50AY2C6AZ,127,2.0
2207,A1XVBYSHN5HYXR,127,5.0
2208,A2BBRV909YZNGT,127,5.0
2209,A17SV57W7NRC6D,127,5.0
2210,A2E005KLWD9UH9,127,5.0
2211,ALEFQIC7EDSXV,127,1.0
2212,A3MD3EWWMZPRVO,127,5.0
2213,A11PTCZ2FM2547,127,3.0
2214,A1H4RLQCNORTFU,127,2.0
2215,A2RP4N9DYY0XZW,127,5.0
2216,A1T8CV2VBAFXZO,127,5.0
2217,A2MT7UITGJV9BG,127,4.0
2218,A3G9F5EGOJFWPB,127,5.0
2219,A1V2PCUWD6XFQW,127,5.0
2220,A2ZP9OA5PCUO9W,127,5.0
2221,A252H2CBNOPHYL,127,5.0
2222,A13ZOSJC63TA10,127,5.0
2223,A2SZGBD5ZVYLI7,127,5.0
2224,A1UYX6Y6DCA2XQ,127,5.0
2225,A1OBM38R2NOIR7,127,5.0
2226,A35Z6A2J7CFW2,127,1.0
2227,A3VHTHW7EKWQOT,127,5.0
2228,A2CPF4GT9006R,127,1.0
2229,A1RIE0OZEA9R5,127,5.0
2230,A1RWEFMZZNYX2H,127,2.0
2231,A1GCIOKPZKFGWN,127,1.0
2232,AMO3NCG95J80Q,127,5.0
2233,A2MHJJ4HXN8X40,127,1.0
2234,A129MOUIY85LCE,127,1.0
2235,A36AP2W6NHIE22,127,5.0
2236,AI54XO5Z755FH,127,3.0
2237,A3MLY7Y41EY6XV,127,1.0
2238,A11QU8E1MR0B8H,127,5.0
2239,A1JC2XJK39VM5E,127,5.0
2240,A2GQZ28K3RDY7O,127,3.0
2241,A1I7GHG2XNYO3J,127,5.0
2242,A31PDGIL99KJ4D,127,5.0
2243,AXPN8L8QI2Z4A,127,5.0
2244,AH55IQMRBY2Y0,127,1.0
2245,A1BMKEJ61X57EU,127,5.0
2246,A2QWCUZO58UNH7,127,1.0
2247,A20UNALCN9PS6K,127,4.0
2248,A23Z6QIBPNCO28,127,5.0
2249,A1USHJZZGZWA2,127,5.0
2250,A2QPR8LJTUSWAX,127,5.0
2251,A3H24XRXQBQY3O,127,1.0
2252,A2OY0OJHNWSA7H,127,4.0
2253,A27ZJ5VW9F9HFU,127,5.0
2254,A1EBD2U23BP04Y,127,5.0
2255,A1PHZZGA9RNQRF,127,4.0
2256,A36CHPMHHD1IO5,127,4.0
2257,A307H0MU0FKCZV,127,1.0
2258,AP73ENG4BJHDN,127,5.0
2259,A1HNLJ0EJ9UNS9,127,5.0
2260,A3D174VJO3XVL0,127,5.0
2261,A11G54G1CRG4S0,127,5.0
2262,AZMXYTMWZ26RQ,127,5.0
2263,A1D2C0WDCSHUWZ,127,5.0
2264,A1F184O84T97D3,127,5.0
2265,A2QIEDFJE6LU48,127,5.0
2266,A3LNTSJ19FJ9YO,127,4.0
2267,A148B8B6CPWO78,127,5.0
2268,A3KHJ0FRR81Y32,127,1.0
2269,A309WHV3B2V81P,127,5.0
2270,A1R2URG8OHNEDS,127,5.0
2271,ACXZ0LGZS8RJ5,127,1.0
2272,A30N8GNYLI954,127,5.0
2273,A265IKMVYIWH42,127,5.0
2274,A35J4XGRWXVZ00,127,2.0
2275,A1IPE5950RGTXA,127,5.0
2276,A39GHH2ZHLIPGX,127,5.0
2277,A2IJJ19FUZNUMW,127,3.0
2278,A1FG3A3V5IAEG9,127,2.0
2279,A2OHIBSF4XKTDC,127,5.0
2280,A23CDDJFVI1PE0,127,5.0
2281,AWR0G17KN1Z9I,127,2.0
2282,AN5YM67DTQK4T,127,5.0
2283,A13HOV6J8XXLDE,127,5.0
2284,AWXM455BNL2RM,127,3.0
2285,A353JUUZ4XIYJ0,127,5.0
2286,A2X9KXXDQQBDWG,127,5.0
2287,A3ILJ9A2IIHOXR,127,5.0
2288,A3B9XTIDLP6BKN,127,5.0
2289,A1YBSF7M51JHA4,127,5.0
2290,A3DTZFYW6WX9PU,127,5.0
2291,ARBTQQFZ5K90G,127,1.0
2292,A1655SGPPUUCRP,127,5.0
2293,A3T2JX1MWYOCSE,127,5.0
2294,A3GWVLI69Q0UKU,127,5.0
2295,A3GFWSB3VUEG20,127,5.0
2296,ARPI7ILEOQ848,127,1.0
2297,AAT18B8FAFBDC,127,5.0
2298,A2Q6Q0BHHRUMS9,127,5.0
2299,A1DO8LV71YXLSV,127,5.0
2300,A3EO6VXG723YJ3,127,1.0
2301,AZGQ8DMTSUM0E,127,5.0
2302,A1IL603JSIKSAU,127,5.0
2303,AN02B47HADZXY,127,5.0
2304,A1GOYRIOWPTITZ,127,1.0
2305,A250BI36M1IR26,127,1.0
2306,A1JSZJ5OWUKNO6,127,5.0
2307,A267JIMMNZHFWG,127,3.0
2308,A2F1P10GGZ7K2T,127,5.0
2309,AWQ6YZC7Z8J87,127,5.0
2310,A2KSL61G2NNIOY,127,5.0
2311,AOSA6PYEB2HXZ,127,5.0
2312,A3H2MOZ0Z9WBLW,127,5.0
2313,A1IDDZGNSOWAO7,127,5.0
2314,A2EYOSB0ZQCWCA,127,4.0
2315,A22FQXLHCWZIXI,127,4.0
2316,A2ZA8YN1GD1NQT,127,5.0
2317,AB0C39LF80RBZ,127,5.0
2318,A2PRTSJVFC2OT5,127,5.0
2319,A1HFLCRJ3XJHWL,127,5.0
2320,A2C6SWHBGD65J4,127,5.0
2321,A1S31XLRRB11US,127,2.0
2322,A244P907EHJ0QX,127,5.0
2323,AK17ELWV8SMJM,127,5.0
2324,A3JKQTZQZBHBHA,127,2.0
2325,A1DPS2GFUMRYE,127,5.0
2326,A1ZXLI6VPYKP1A,127,5.0
2327,ARORXW0X9LPGS,127,1.0
2328,A1G703DCNYV6UE,127,5.0
2329,AW7YCWV483OS3,127,5.0
2330,A2OKCS5234ZV7S,127,5.0
2331,A2OKCS5234ZV7S,202,5.0
2332,AO51F3M6P6Y0,127,5.0
2333,A3PNJ6HL6Q65Q3,127,5.0
2334,A10BK26EN1YSZT,127,5.0
2335,AQO5CAUW83IXR,127,5.0
2336,A3KOFNCUIW7EKQ,127,1.0
2337,A3533JJKYTM7EE,127,1.0
2338,A3TYI6D70F332B,127,4.0
2339,A3FVAHZ5VE24B0,127,5.0
2340,A1VU8D2148AKAG,127,4.0
2341,A8RYWHWAIG0D,127,5.0
2342,A1349MX2PGA748,127,1.0
2343,AZNADO488RR7H,127,5.0
2344,A25Z25KA7J9S1B,127,1.0
2345,A1CP689G0F2RT8,127,4.0
2346,AYUQRYH51OHXU,127,2.0
2347,A2C7BOQVFH1HLE,127,4.0
2348,AD7ORWROK8MSC,127,5.0
2349,A3R4HCPI1E9HW7,127,5.0
2350,A281P8VOXZCW8T,127,5.0
2351,A26UJHVTDFTB5K,127,5.0
2352,A1R6KGK8TRJAGV,127,5.0
2353,A3A6ZHKZ8SKV1U,127,5.0
2354,A2XZJPSO981QMD,127,5.0
2355,A3GA09FYFKL4EY,127,2.0
2356,A290JZU00TFS9D,127,1.0
2357,A2AZBOF0PWGEJQ,127,5.0
2358,A2NUZ6SKOWRGM6,127,5.0
2359,A51LSGKI6ESTP,127,1.0
2360,A355ZM6JQPYBKB,127,5.0
2361,A3VQJU2KFPNQC,127,5.0
2362,AGM43L35FKQB9,127,5.0
2363,A5JLAU2ARJ0BO,127,3.0
2364,A2ES9G2TPPO90C,127,5.0
2365,A2N26FZBLAG0YF,127,5.0
2366,A1ZMX3BNEYWX1E,127,5.0
2367,A3FX1A94LFJ907,127,5.0
2368,A1RP6YCOS5VJ5I,127,5.0
2369,ABMGCDNA0C9ZQ,127,5.0
2370,A22M5YNN8NA5Z7,127,5.0
2371,A1SO20SUWGDR2Z,127,5.0
2372,A3M5O6UHXO9IBU,127,2.0
2373,A14VPHNMA8SX2F,127,5.0
2374,AQBYFXAJ4U2MK,127,5.0
2375,AUZLZ3EXRGE75,127,5.0
2376,A3Q5B30O4NET7A,127,5.0
2377,A11SSYM4ISRN1I,127,1.0
2378,A3JFTQAE97EAT4,127,2.0
2379,AQO6S00X01707,127,5.0
2380,A33HLTMMTYPVI1,127,5.0
2381,ABYTU7EFC5E1Y,127,2.0
2382,A3EFCK0HZQPNQI,127,5.0
2383,AQ2UXJITW1JRT,127,4.0
2384,AG4O115UCHPM9,127,1.0
2385,A3JYPPAUVUKRCL,127,5.0
2386,A2YPT4KFWHPESR,127,5.0
2387,A1UE3O7AJ71FVE,127,3.0
2388,A1CM16PFHOUY3P,127,5.0
2389,AW8MR209ZXGRO,127,5.0
2390,AV7ATN4TN8AQT,127,2.0
2391,A11XREQLBXVMJ5,127,5.0
2392,A22LBWCPZZF1J8,127,5.0
2393,ABGTW3TI2GF8Y,127,5.0
2394,A1JVSIWDF0WT22,127,5.0
2395,A1JBZA5BR1XOOU,127,5.0
2396,A1ZLUMSWANRYXL,127,2.0
2397,A1Q6U0MEIXA9W6,127,5.0
2398,A21XVS00AIENLX,127,4.0
2399,A2SMBW66SFHSQ0,127,5.0
2400,AA3HFFNJCFXI4,127,1.0
2401,AKI0C2MX1CMWR,127,5.0
2402,A3C1HNM8J5SKDQ,127,4.0
2403,A27WAZAHP4K5KE,127,5.0
2404,A8QC2O7KA1V8D,127,5.0
2405,A2N435HYQ48ODN,127,5.0
2406,A1CIW2OEVAJRM2,127,1.0
2407,A1V9OQ3KK1TZK,127,5.0
2408,AHFUU8VGBX766,127,5.0
2409,A130QVL5TGALG3,127,5.0
2410,A26D4LCXTF3PSW,127,5.0
2411,ABQ0VSQB0A5D3,127,5.0
2412,A1SSH8WW01WS8,127,1.0
2413,A16FUU8WW76QFY,127,5.0
2414,A2LY1TWU53S2ZX,127,4.0
2415,A15G80TVI5M8IR,127,5.0
2416,A328S9RN3U5M68,127,4.0
2417,A3N1R9OGFRE0F0,127,5.0
2418,A35DVTKP3CBYNM,127,5.0
2419,A7WTP11MKSTMJ,127,5.0
2420,AFSAD45180WP4,127,4.0
2421,A1DVJ08RUQBF41,127,3.0
2422,APASOUCF2UD42,127,1.0
2423,A3DXVAI08P00HD,127,3.0
2424,A2YNJCI2BNF79U,127,5.0
2425,A3PWF2AQ5XYALW,127,3.0
2426,A2431W7VJJ5PDA,127,5.0
2427,A2X79NC4QQGNQA,127,1.0
2428,AV035BWO7R5IE,127,5.0
2429,A3RBT7BQJ6KD31,127,5.0
2430,A2L7JN8R6GQE0F,127,1.0
2431,A13853O9CBLTEY,127,5.0
2432,AJ04L84OLNFAF,127,5.0
2433,A1EYUZTL1RY5CV,127,4.0
2434,A18MA3FH0GUPXK,127,5.0
2435,A2OE3MQZOGCIHR,127,5.0
2436,A1IBQJXZB4P3XE,127,5.0
2437,A1W4AJX6JMVFBL,127,5.0
2438,A2ZP8PIYL4EHTP,127,1.0
2439,A1S78VE764YTEC,127,3.0
2440,A2J57EQ9KPGXR9,127,2.0
2441,A7H20K09VIXXT,127,1.0
2442,AUF49Y4J5S1FQ,127,5.0
2443,A3LRVXXVMDNVNM,127,5.0
2444,A2TKIJU9C6RSD0,127,5.0
2445,A20SPXGDNGLZ8G,127,5.0
2446,A32MM96APZ7RKH,127,5.0
2447,A9S3ZODQ7LX9W,127,5.0
2448,A2C35HA2N2710H,127,5.0
2449,A18MBO1U4DPY20,127,5.0
2450,A3A7RY6DL4DZ96,127,1.0
2451,A1MFVA0DMR36B9,127,4.0
2452,A2ZP3R9UCO7F3E,127,5.0
2453,A2FV1Z3YSQC5TH,127,5.0
2454,A1IGBWPQ3MLTJR,127,5.0
2455,A1DGRSA29HF844,127,5.0
2456,A31U9PWXBVRCCJ,127,5.0
2457,A29ZKO5HS9Z12S,127,5.0
2458,A14KZ7SDKMFIZ5,127,5.0
2459,A3MEHHL9LNKW4Z,127,1.0
2460,A22JOSQ90AOAE0,127,5.0
2461,A2QRTU27P82XOG,127,5.0
2462,A457S8SW690NM,127,5.0
2463,AD4NE02XEFNUZ,127,1.0
2464,A1IYEBTXNWTNLY,127,2.0
2465,A16CZRQL23NOIW,127,3.0
2466,A1WN7Y941KA2SS,127,5.0
2467,A1FWNU2JGKUNN5,127,3.0
2468,A26NK2HEYPQ4RX,127,1.0
2469,AYSVRHGI9CBB3,127,5.0
2470,A2DVY25LHB7190,127,5.0
2471,AOMRMVT1V5Z6W,127,5.0
2472,A2JBAXUR0P8DXC,127,5.0
2473,A1S077H04GRLRX,127,5.0
2474,A352H0WBVBY96P,127,5.0
2475,A3UZ6O6M7BJHFK,127,1.0
2476,A330XFRJKS3APU,127,5.0
